Fecha,Hora,Bosque,Transecto ,Periodo,Planta,Polinizador,sexo,capturado?,Codigo_frasco,Observaciones,Codigo_Final,Latitude,Longitude
19/05/20,13:30:00,3,2,1,Polygala vulgaris,Sphaerophoria scripta,macho,no,,,tran574,,
19/05/20,13:30:00,3,2,1,Potentilla erecta,,,si,80,,tran575,,
19/05/20,13:30:00,3,2,1,Bellis perennis,Sphaerophoria scripta,hembra,no,,?=54,tran576,,
19/05/20,13:30:00,3,2,1,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran577,,
19/05/20,16:15:00,3,3,1,Potentilla erecta,Formicidae,,no,,,tran578,,
19/05/20,16:15:00,3,3,1,Ranunculus sp.,,,si,81,,tran579,,
19/05/20,16:15:00,3,3,1,Bellis perennis,,,si,82,,tran580,,
19/05/20,16:15:00,3,3,1,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,?=54,tran581,,
19/05/20,16:15:00,3,3,1,Potentilla montana,,,si,83,,tran582,,
19/05/20,16:15:00,3,3,1,Potentilla montana,?=83,,no,,,tran583,,
19/05/20,16:15:00,3,3,1,Ranunculus sp.,,,si,84,,tran584,,
19/05/20,16:15:00,3,3,1,Ranunculus sp.,?=84,,no,,,tran585,,
19/05/20,16:15:00,3,3,1,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran586,,
19/05/20,16:15:00,3,3,1,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,?=54,tran587,,
20/05/20,10:30:00,4,1,3,Potentilla erecta,Formicidae,,no,,,tran588,,
20/05/20,10:30:00,4,1,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran589,,
20/05/20,10:30:00,4,1,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran590,,
20/05/20,10:30:00,4,1,3,Potentilla erecta,Formicidae,,no,,,tran591,,
20/05/20,10:30:00,4,1,3,Taraxacum sp.,,,si,85,,tran592,,
20/05/20,10:30:00,4,1,3,Ranunculus sp.,,,si,86,,tran593,,
20/05/20,10:30:00,4,1,3,Bellis perennis,,?=54,no,,,tran594,,
20/05/20,10:30:00,4,1,3,Galium sp.,Apis mellifera,,no,,,tran595,43.06698302,-2.86114075
20/05/20,13:30:00,4,2,3,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran596,,
20/05/20,13:30:00,4,2,3,Potentilla erecta,,,si,87,,tran597,,
20/05/20,13:30:00,4,2,3,Potentilla erecta,,,si,88,,tran598,,
20/05/20,13:30:00,4,2,3,Ranunculus sp.,,,si,89,,tran599,,
20/05/20,13:30:00,4,2,3,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran600,,
20/05/20,13:30:00,4,2,3,Potentilla erecta,Formicidae,,si,90,,tran601,,
20/05/20,13:30:00,4,2,3,Ranunculus sp.,?=89,,no,,,tran602,,
20/05/20,13:30:00,4,2,3,Potentilla erecta,,,si,91,,tran603,,
20/05/20,13:30:00,4,2,3,Veronica officinalis,Sphaerophoria scripta,macho,no,,,tran604,,
20/05/20,13:30:00,4,2,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran605,,
20/05/20,13:30:00,4,2,3,Polygala vulgaris,,,si,92,,tran606,,
20/05/20,13:30:00,4,2,3,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran607,,
20/05/20,13:30:00,4,2,3,Potentilla erecta,,,si,93,,tran608,,
20/05/20,16:00:00,4,3,3,Potentilla erecta,,,si,94,,tran609,,
20/05/20,16:00:00,4,3,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran610,,
20/05/20,16:00:00,4,3,3,Veronica officinalis,Bombus terrestris,,no,,,tran611,43.06698302,-2.86114075
20/05/20,16:00:00,4,3,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,?=54,tran612,,
20/05/20,16:00:00,4,3,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,?=54,tran613,,
20/05/20,16:00:00,4,3,3,Ranunculus sp.,?=89,,no,,,tran614,,
20/05/20,16:00:00,4,3,3,Potentilla erecta,,,si,95,,tran615,,
20/05/20,16:00:00,4,3,3,Ranunculus sp.,?=89,,no,,,tran616,,
21/05/20,10:30:00,5,1,3,Scorzonera humilis,Eupeodes sp.,,no,,,tran617,,
21/05/20,10:30:00,5,1,3,Scorzonera humilis,,,si,96,,tran618,,
21/05/20,10:30:00,5,1,3,Scorzonera humilis,,,si,97,,tran619,,
21/05/20,10:30:00,5,1,3,Ranunculus sp.,,,si,98,,tran620,,
21/05/20,10:30:00,5,1,3,Scorzonera humilis,,,si,99,,tran621,,
21/05/20,10:30:00,5,1,3,Scorzonera humilis,Bombus pascuorum,,no,,,tran622,43.05596889,-2.85812364
21/05/20,10:30:00,5,1,3,Scorzonera humilis,Bombus pascuorum,,no,,,tran623,43.05596889,-2.85812364
21/05/20,10:30:00,5,1,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,?=54,tran624,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,Pyrgus sp.,,no,,,tran625,,
21/05/20,13:30:00,5,2,3,Scorzonera humilis,Colias croceus,,no,,,tran626,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,,,si,100,,tran627,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,?=54,tran628,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran629,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,?=54,tran630,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran631,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,,,si,101,,tran632,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,?=54,tran633,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,,,si,102,,tran634,,
21/05/20,13:30:00,5,2,3,Daboecia cantabrica,Bombus sp.,,no,,,tran635,43.05596889,-2.85812364
21/05/20,13:30:00,5,2,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,?=54,tran636,,
21/05/20,13:30:00,5,2,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran637,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran638,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran639,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran640,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran641,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran642,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,,,si,103,,tran643,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran644,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran645,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,macho,no,,,tran646,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran647,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran648,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Sphaerophoria scripta,hembra,no,,,tran649,,
21/05/20,16:15:00,5,3,3,Potentilla erecta,Eupeodes sp.,,no,,,tran650,,
22/05/20,10:30:00,1,1,5,Vicia pyrenaica,Bombus pascuorum,,no,,,tran651,43.08122109,-2.81928523
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran652,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran653,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran654,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran655,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran656,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran657,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran658,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran659,,
22/05/20,10:30:00,1,1,5,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran660,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran661,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran662,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,,,si,104,,tran663,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran664,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran665,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran666,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran667,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran668,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran669,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran670,,
22/05/20,10:30:00,1,1,5,Blanca compuesta,Sphaerophoria scripta,,si,105,,tran671,,
22/05/20,10:30:00,1,1,5,Medicago lupulina,Sphaerophoria scripta,,si,106,,tran672,,
22/05/20,10:30:00,1,1,5,Taraxacum sp.,Sphaerophoria scripta,hembra,no,,,tran673,,
22/05/20,10:30:00,1,1,5,Vicia pyrenaica,Bombus pascuorum,,no,,,tran674,43.08122109,-2.81928523
22/05/20,10:30:00,1,1,5,Geranium robertianun,,,si,107,,tran675,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran676,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran677,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran678,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran679,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran680,,
22/05/20,10:30:00,1,1,5,Taraxacum sp.,,,si,108,,tran681,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran682,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran683,,
22/05/20,10:30:00,1,1,5,Taraxacum sp.,Sphaerophoria scripta,macho,no,,,tran684,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran685,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran686,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran687,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran688,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran689,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran690,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran691,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran692,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran693,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran694,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran695,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran696,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran697,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran698,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran699,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran700,,
22/05/20,10:30:00,1,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran701,,
22/05/20,10:30:00,1,1,5,Pilosella sp.,Sphaerophoria scripta,,no,,,tran702,,
22/05/20,10:30:00,1,1,5,Pilosella sp.,Sphaerophoria scripta,,no,,,tran703,,
22/05/20,10:30:00,1,1,5,Pilosella sp.,Sphaerophoria scripta,,no,,,tran704,,
22/05/20,10:30:00,1,1,5,Vicia pyrenaica,Bombus pascuorum,,no,,,tran705,43.08122109,-2.81928523
22/05/20,10:30:00,1,1,5,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran706,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,?=116,,no,,,tran707,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,,,si,109,,tran708,,
22/05/20,10:30:00,1,1,5,Polygala vulgaris,Sphaerophoria scripta,macho,no,,,tran709,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran710,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,?=111,,no,,,tran711,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,,,si,110,,tran712,,
22/05/20,10:30:00,1,1,5,Taraxacum sp.,Sphaerophoria scripta,macho,no,,,tran713,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,,,si,111,,tran714,,
22/05/20,10:30:00,1,1,5,Ranunculus sp.,,,si,112,,tran715,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran716,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran717,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran718,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran719,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran720,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran721,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran722,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran723,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran724,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran725,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran726,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran727,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran728,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran729,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran730,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran731,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran732,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran733,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran734,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran735,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran736,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran737,,
22/05/20,13:30:00,1,2,5,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran738,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran739,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran740,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran741,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran742,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran743,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran744,,
22/05/20,13:30:00,1,2,5,Bellis perennis,,,si,113,,tran745,,
22/05/20,13:30:00,1,2,5,Erysimum sp.,Andrena agilissima? = 40,,no,,,tran746,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran747,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran748,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran749,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran750,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran751,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran752,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran753,,
22/05/20,13:30:00,1,2,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran754,,
22/05/20,13:30:00,1,2,5,Linnaria propinqua,Sphaerophoria scripta,hembra,no,,,tran755,,
22/05/20,13:30:00,1,2,5,Blanca compuesta,Sphaerophoria scripta,macho,no,,,tran756,,
22/05/20,13:30:00,1,2,5,Vicia pyrenaica,,,si,114,,tran757,,
22/05/20,13:30:00,1,2,5,Thymus sp.,Sphaerophoria scripta,hembra,no,,,tran758,,
22/05/20,13:30:00,1,2,5,Vicia pyrenaica,Bombus pascuorum,,no,,,tran759,43.08122109,-2.81928523
22/05/20,13:30:00,1,2,5,Vicia pyrenaica,Bombus pascuorum,,no,,,tran760,43.08122109,-2.81928523
22/05/20,13:30:00,1,2,5,Vicia pyrenaica,Bombus pascuorum,,no,,,tran761,43.08122109,-2.81928523
22/05/20,13:30:00,1,2,5,Potentilla montana,Sphaerophoria scripta,macho,no,,,tran762,,
22/05/20,13:30:00,1,2,5,Vicia pyrenaica,Bombus pascuorum,,no,,,tran763,43.08122109,-2.81928523
22/05/20,13:30:00,1,2,5,Ranunculus sp.,?=41,,no,,,tran764,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,,,si,116,,tran765,,
22/05/20,13:30:00,1,2,5,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran766,,
22/05/20,13:30:00,1,2,5,Ranunculus sp.,?=S6,,no,,,tran767,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran768,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran769,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran770,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran771,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran772,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran773,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran774,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran775,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran776,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran777,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran778,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran779,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran780,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran781,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran782,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran783,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran784,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran785,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran786,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran787,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran788,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran789,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran790,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran791,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,hembra,no,,,tran792,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran793,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran794,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran795,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran796,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran797,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,hembra,no,,,tran798,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran799,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran800,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran801,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran802,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran803,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran804,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran805,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran806,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran807,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran808,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran809,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran810,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran811,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran812,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran813,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran814,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran815,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran816,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran817,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran818,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran819,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran820,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran821,,
22/05/20,16:15:00,1,3,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran822,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran823,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran824,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran825,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran826,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran827,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran828,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran829,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,Sphaerophoria scripta,macho,no,,,tran830,,
22/05/20,16:15:00,1,3,5,Ranunculus sp.,?=S6,,no,,,tran831,,
22/05/20,16:15:00,1,3,5,Medicago lupulina,,,si,117,,tran832,,
22/05/20,16:15:00,1,3,5,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran833,,
22/05/20,16:15:00,1,3,5,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran834,,
22/05/20,16:15:00,1,3,5,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran835,,
22/05/20,16:15:00,1,3,5,Medicago lupulina,Sphaerophoria scripta,macho,no,,,tran836,,
22/05/20,16:15:00,1,3,5,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran837,,
22/05/20,16:15:00,1,3,5,Medicago lupulina,Sphaerophoria scripta,hembra,no,,,tran838,,
22/05/20,16:15:00,1,3,5,Vicia pyrenaica,Bombus pascuorum,,no,,,tran839,43.08122109,-2.81928523
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran840,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran841,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran842,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran843,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran844,,
25/05/20,10:30:00,2,1,5,Bellis perennis,Sphaerophoria scripta,macho,no,,,tran845,,
25/05/20,10:30:00,2,1,5,Geranium robertianun,,,si,118,,tran846,,
25/05/20,10:30:00,2,1,5,Veronica officinalis,Sphaerophoria scripta,hembra,no,,,tran847,,
25/05/20,10:30:00,2,1,5,Ranunculus sp.,?=118,,no,,,tran848,,
